Running agent No. 1 -- Type 0
UT Austin Villa 3D Simulation Team Base Code
connecting to TCP localhost:3100
Loading rsg: (scene rsg/agent/nao/nao_hetero.rsg 0)
Running agent No. 2 -- Type 0
UT Austin Villa 3D Simulation Team Base Code
connecting to TCP localhost:3100
Loading rsg: (scene rsg/agent/nao/nao_hetero.rsg 0)
6.88'	 X: -0.432911	 Y:-0.0875336	 vel:  0.441672	-0.0739315
6.9'	 X: -0.432911	 Y:-0.0875336	 vel:  0.441672	-0.0739315
6.92'	 X: -0.432911	 Y:-0.0875336	 vel:  0.441672	-0.0739315
6.94'	 X: -0.414538	 Y:-0.0649072	 vel:  0.419588	-0.0739315
6.96'	 X: -0.414538	 Y:-0.0649072	 vel:  0.419588	-0.0739315
6.98'	 X: -0.414538	 Y:-0.0649072	 vel:  0.419588	-0.0739315
7'	 X: -0.390274	 Y:-0.0810865	 vel:  0.398609	-0.0739315
7.02'	 X: -0.390274	 Y:-0.0810865	 vel:  0.398609	-0.0739315
7.04'	 X: -0.390274	 Y:-0.0810865	 vel:  0.398609	-0.0739315
7.06'	 X: -0.373598	 Y:-0.0618213	 vel:  0.378679	-0.0739315
7.08'	 X: -0.373598	 Y:-0.0618213	 vel:  0.378679	-0.0739315
7.1'	 X: -0.373598	 Y:-0.0618213	 vel:  0.378679	-0.0739315
7.12'	 X: -0.355358	 Y:-0.0560078	 vel:  0.359745	-0.0739315
7.14'	 X: -0.355358	 Y:-0.0560078	 vel:  0.359745	-0.0739315
7.16'	 X: -0.355358	 Y:-0.0560078	 vel:  0.359745	-0.0739315
7.18'	 X: -0.335486	 Y:-0.0651698	 vel:  0.341757	-0.0739315
7.2'	 X: -0.335486	 Y:-0.0651698	 vel:  0.341757	-0.0739315
7.22'	 X: -0.335486	 Y:-0.0651698	 vel:  0.341757	-0.0739315
7.24'	 X: -0.321088	 Y:-0.0480897	 vel:  0.32467	-0.0739315
7.26'	 X: -0.321088	 Y:-0.0480897	 vel:  0.32467	-0.0739315
7.28'	 X: -0.321088	 Y:-0.0480897	 vel:  0.32467	-0.0739315
7.3'	 X: -0.303487	 Y:-0.0550341	 vel:  0.308436	-0.0739315
7.32'	 X: -0.303487	 Y:-0.0550341	 vel:  0.308436	-0.0739315
7.34'	 X: -0.303487	 Y:-0.0550341	 vel:  0.308436	-0.0739315
7.36'	 X: -0.288007	 Y:-0.0539378	 vel:  0.293014	-0.0739315
7.38'	 X: -0.288007	 Y:-0.0539378	 vel:  0.293014	-0.0739315
7.4'	 X: -0.288007	 Y:-0.0539378	 vel:  0.293014	-0.0739315
7.42'	 X: -0.275298	 Y:-0.0411955	 vel:  0.278364	-0.0739315
7.44'	 X: -0.275298	 Y:-0.0411955	 vel:  0.278364	-0.0739315
7.46'	 X: -0.275298	 Y:-0.0411955	 vel:  0.278364	-0.0739315
7.48'	 X: -0.259558	 Y:-0.0506064	 vel:  0.264445	-0.0739315
7.5'	 X: -0.259558	 Y:-0.0506064	 vel:  0.264445	-0.0739315
7.52'	 X: -0.259558	 Y:-0.0506064	 vel:  0.264445	-0.0739315
7.54'	 X: -0.248472	 Y:-0.0370803	 vel:  0.251223	-0.0739315
closed connection to localhost:3100
closed connection to localhost:3100
