Running agent No. 1 -- Type 0
UT Austin Villa 3D Simulation Team Base Code
connecting to TCP localhost:3100
Loading rsg: (scene rsg/agent/nao/nao_hetero.rsg 0)
85.14,-0.0730103
85.16,-0.0693611
85.18,-0.0693611
85.2,-0.0693611
85.22,-0.065789
85.24,-0.065789
85.26,-0.065789
85.28,-0.0625552
85.3,-0.0625552
85.32,-0.0625552
85.34,-0.0594738
85.36,-0.0594738
85.38,-0.0594738
85.4,-0.0554417
85.42,-0.0554417
85.44,-0.0554417
85.46,-0.0497437
85.48,-0.0497437
85.5,-0.0497437
85.52,-0.050005
85.54,-0.050005
85.56,-0.050005
85.58,-0.0459998
85.6,-0.0459998
85.62,-0.0459998
85.64,-0.0434452
85.66,-0.0434452
85.68,-0.0434452
85.7,-0.0424402
85.72,-0.0424402
85.74,-0.0424402
85.76,-0.0397931
85.78,-0.0397931
85.8,-0.0397931
85.82,-0.0362358
85.84,-0.0362358
85.86,-0.0362358
85.88,-3.46825
85.9,-3.46825
85.92,-3.46825
85.94,-3.17534
85.96,-3.17534
85.98,-3.17534
86,-2.19721
86.02,-2.19721
86.04,-2.19721
86.06,-1.51133
86.08,-1.51133
86.1,-1.51133
86.12,-1.08914
86.14,-1.08914
86.16,-1.08914
86.18,-1.75721
86.2,-1.75721
86.22,-1.75721
86.24,-1.40449
86.26,-1.40449
86.28,-1.40449
86.3,-0.427796
86.32,-0.427796
86.34,-0.427796
86.36,-0.709509
86.38,-0.709509
86.4,-0.709509
86.42,-0.343369
86.44,-0.343369
86.46,-0.343369
86.48,-0.624471
86.5,-0.624471
86.52,-0.624471
86.54,-0.579997
86.56,-0.579997
86.58,-0.579997
86.6,-0.448431
86.62,-0.448431
86.64,-0.448431
86.66,0.506016
86.68,0.506016
86.7,0.506016
86.72,0.405535
86.74,0.405535
86.76,0.405535
86.78,-0.462549
86.8,-0.462549
86.82,-0.462549
86.84,-0.442524
86.86,-0.442524
86.88,-0.442524
86.9,-0.237862
86.92,-0.237862
86.94,-0.237862
86.96,0.124197
86.98,0.124197
