Running agent No. 1 -- Type 0
UT Austin Villa 3D Simulation Team Base Code
connecting to TCP localhost:3100
Loading rsg: (scene rsg/agent/nao/nao_hetero.rsg 0)
Running agent No. 2 -- Type 0
UT Austin Villa 3D Simulation Team Base Code
connecting to TCP localhost:3100
Loading rsg: (scene rsg/agent/nao/nao_hetero.rsg 0)
0.02,0.0137172
0.04,0.0137172
0.06,0.0137172
0.08,0.0135689
0.1,0.0135689
0.12,0.0135689
0.14,0.01148
0.16,0.01148
0.18,0.01148
0.2,0.0109361
0.22,0.0109361
0.24,0.0109361
0.26,0.00846066
0.28,0.00846066
0.3,0.00846066
0.32,0.0104095
0.34,0.0104095
0.36,0.0104095
0.38,0.00990908
0.4,0.00990908
0.42,0.00990908
0.44,0.0078857
0.46,0.0078857
0.48,0.0078857
0.5,0.00745649
0.52,0.00745649
0.54,0.00745649
0.56,0.00623436
0.58,0.00623436
0.6,0.00623436
0.62,0.00661306
0.64,0.00661306
0.66,0.00661306
0.68,0.00304912
0.7,0.00304912
0.72,0.00304912
0.74,0.00452425
0.76,0.00452425
0.78,0.00452425
0.8,0.00697685
0.82,0.00697685
0.84,0.00697685
0.86,0.00534076
0.88,0.00534076
0.9,0.00534076
0.92,0.00669651
0.94,0.00669651
0.96,0.00669651
0.98,4.76633e-05
1,4.76633e-05
1.02,4.76633e-05
1.04,-0.00294034
1.06,-0.00294034
1.08,-0.00294034
1.1,0.00183086
1.12,0.00183086
1.14,0.00183086
1.16,-0.000612111
1.18,-0.000612111
1.2,-0.000612111
1.22,0.0100964
1.24,0.0100964
1.26,0.0100964
1.28,-1.44074
1.3,-1.44074
1.32,-1.44074
1.34,-2.82572
1.36,-2.82572
1.38,-2.82572
1.4,-2.50482
1.42,-2.50482
1.44,-2.50482
1.46,-2.55513
1.48,-2.55513
1.5,-2.55513
1.52,-1.97339
1.54,-1.97339
1.56,-1.97339
1.58,-1.57172
1.6,-1.57172
1.62,-1.57172
1.64,-1.13692
1.66,-1.13692
1.68,-1.13692
1.7,-0.818602
1.72,-0.818602
1.74,-0.818602
1.76,-0.598373
1.78,-0.598373
1.8,-0.598373
1.82,-0.637224
1.84,-0.637224
1.86,-0.637224
1.88,-0.731961
1.9,-0.731961
1.92,-0.731961
1.94,-0.739723
1.96,-0.739723
1.98,-0.739723
2,-0.805232
2.02,-0.805232
2.04,-0.805232
2.06,-0.811747
2.08,-0.811747
2.1,-0.811747
2.12,-0.770197
2.14,-0.770197
2.16,-0.770197
2.18,-0.676642
2.2,-0.676642
2.22,-0.676642
2.24,-0.612243
2.26,-0.612243
2.28,-0.612243
2.3,-0.665477
2.32,-0.665477
2.34,-0.665477
2.36,-0.636763
2.38,-0.636763
2.4,-0.636763
2.42,-0.61689
2.44,-0.61689
2.46,-0.61689
2.48,-0.586814
2.5,-0.586814
2.52,-0.586814
2.54,-0.461769
2.56,-0.461769
2.58,-0.461769
2.6,-0.524455
2.62,-0.524455
2.64,-0.524455
2.66,-0.193418
2.68,-0.193418
2.7,-0.193418
2.72,-0.138802
2.74,-0.138802
2.76,-0.138802
2.78,-0.156998
2.8,-0.156998
2.82,-0.156998
2.84,-0.114986
2.86,-0.114986
2.88,-0.114986
2.9,-0.111109
2.92,-0.111109
2.94,-0.111109
2.96,-0.0930091
2.98,-0.0930091
3,-0.0930091
3.02,-0.0746515
3.04,-0.0746515
3.06,-0.0746515
3.08,-0.0317906
3.1,-0.0317906
3.12,-0.0317906
3.14,-0.0339193
3.16,-0.0339193
3.18,-0.0339193
3.2,-0.0188709
3.22,-0.0188709
3.24,-0.0188709
3.26,-0.0254529
3.28,-0.0254529
3.3,-0.0254529
3.32,-0.0126013
3.34,-0.0126013
3.36,-0.0126013
3.38,-0.0259589
3.4,-0.0259589
3.42,-0.0259589
3.44,-0.0363517
3.46,-0.0363517
3.48,-0.0363517
3.5,-0.0392351
3.52,-0.0392351
3.54,-0.0392351
3.56,-0.00948113
3.58,-0.00948113
3.6,-0.00948113
3.62,-0.00912199
3.64,-0.00912199
3.66,-0.00912199
3.68,-0.00846599
3.7,-0.00846599
3.72,-0.00846599
3.74,-0.00812422
3.76,-0.00812422
3.78,-0.00812422
3.8,-0.00703383
3.82,-0.00703383
3.84,-0.00703383
3.86,-0.00673673
3.88,-0.00673673
3.9,-0.00673673
3.92,-0.00711663
3.94,-0.00711663
3.96,-0.00711663
3.98,-0.00665903
4,-0.00665903
4.02,-0.00665903
4.04,-0.0062306
4.06,-0.0062306
