1.14599,23.5252,0.110283,0,
1.8098,22.9892,0.187991,1,
0.816905,22.361,0.0481317,0,
0.97177,22.8573,2.21742e-05,1,
2.15228,22.0378,0.0594277,1,
2.14609,22.4852,0.0519939,1,
0.979014,23.376,1.34145e-05,1,
1.79759,23.1075,0.191067,1,
0.958459,23.0662,2.24109e-05,1,
1.21461,22.7556,0.029027,1,
1.90954,22.568,0.151782,1,
2.39027,23.0364,0.256103,1,
1.0046,22.1734,1.21462e-05,1,
1.70149,22.5533,0.0160025,1,
2.15403,23.0293,0.203267,1,
1.02049,23.1326,6.53456e-06,1,
1.00214,22.6101,2.61896e-05,0,
1.00712,22.6378,2.36955e-05,1,
1.32825,22.0728,0.0597163,1,
1.00759,22.3287,2.01619e-05,1,
1.11897,21.9537,0.132779,0,
1.05532,21.8853,4.69852e-06,1,
1.0071,23.1106,0.12838,0,
0.989211,22.3032,5.68245e-05,1,
1.00366,22.6039,1.5203e-05,1,
1.8692,23.6541,0.0322059,1,
1.23836,22.9374,0.151184,0,
1.37729,22.2794,0.084983,0,
1.50386,22.4149,0.046045,1,
2.05855,23.0905,0.0249747,1,
1.04136,22.7711,1.86387e-05,1,
0.738811,22.8001,0.212306,0,
0.978511,23.1216,4.83849e-05,1,
1.94662,22.3702,0.0687364,1,
2.24471,22.2691,0.0229894,1,
0.976339,22.3929,1.27762e-05,1,
2.00606,22.2415,0.00874878,1,
0.885117,23.2945,0.169503,1,
2.24728,23.0048,0.0949742,1,
2.00212,22.7135,0.184295,1,
0.980471,22.8899,1.68546e-05,1,
1.00488,22.5482,2.89893e-05,1,
1.11864,22.2331,0.152311,0,
1.01433,23.1103,4.33859e-06,1,
1.0005,22.9849,2.13357e-05,1,
1.75816,22.8811,0.0738186,1,
0.990343,22.9526,1.6242e-05,1,
1.02509,21.7378,8.11758e-06,1,
1.0492,22.4598,0.0554411,1,
1.7899,22.5784,0.115459,1,
0.959349,23.4475,1.29953e-05,1,
1.80315,23.0017,0.00439199,1,
0.994667,23.1159,3.24742e-05,1,
1.03593,23.2821,1.8003e-05,1,
0.980339,22.8458,1.7641e-05,1,
1.00196,22.1653,2.20439e-05,1,
2.20659,22.535,0.0599512,1,
1.02973,21.9894,3.06295e-05,1,
1.75922,22.1413,0.138861,1,
1.31791,22.3637,0.298567,1,
1.54997,23.2446,0.108645,1,
1.46872,22.5059,0.0361947,1,
1.7196,22.3905,0.0299271,1,
0.968095,22.2104,1.95933e-05,1,
1.11466,22.3262,0.023294,0,
1.62318,22.6021,0.174058,1,
0.965326,22.8357,3.40536e-05,1,
0.546485,22.6145,0.119427,0,
1.20738,22.9546,0.183685,1,
1.85843,22.784,0.223449,1,
1.65844,22.96,0.0598926,1,
2.66007,22.6237,0.0744228,1,
0.983783,22.3761,1.79152e-05,1,
0.884315,22.4748,0.0231937,1,
1.82848,23.1496,0.0279298,1,
0.979386,23.5521,2.43671e-05,0,
1.01846,23.0574,8.569e-06,1,
1.22682,23.4671,0.141382,1,
1.03332,23.2489,0.0186675,1,
0.579529,22.2886,0.0752286,1,
2.12908,22.6218,0.160546,1,
1.48895,22.1129,0.178494,0,
1.96138,22.302,0.0405388,1,
1.52199,22.7078,0.00189162,1,
1.02312,22.102,1.55393e-05,1,
1.62415,22.5559,0.236543,1,
1.00478,23.44,2.25235e-05,1,
1.03265,23.2697,1.11918e-05,1,
1.62069,23.3095,0.0253351,1,
1.28477,21.9348,0.0353525,1,
1.58557,21.8907,0.0626507,1,
0.970344,22.0462,2.52456e-05,1,
0.97378,22.2278,3.61116e-05,1,
1.88074,23.4023,0.0486647,1,
2.34393,22.64,0.0148351,1,
2.06473,23.7836,0.182399,1,
0.902712,22.5721,0.0240685,1,
1.01912,23.0498,4.22271e-05,1,
2.16418,22.2681,0.0156764,1,
0.947372,21.824,2.10967e-05,1,
1.63712,21.9537,0.161128,0,
1.24434,22.7062,0.168988,1,
0.977125,23.0126,2.10168e-05,1,
1.01005,22.5106,1.35451e-05,1,
1.01055,23.4226,4.13794e-05,1,
1.89473,22.3075,0.0582625,1,
1.0173,22.3477,2.85964e-05,1,
1.03005,21.9812,0.019641,0,
1.54754,23.3105,0.218082,0,
1.37298,23.2086,0.18343,0,
1.57593,22.5547,0.116133,1,
1.7528,23.5417,0.136101,1,
0.582439,23.0665,0.170703,0,
1.00017,22.9233,1.91797e-05,1,
0.992382,22.9041,0.030279,1,
0.641289,22.7483,0.119791,0,
1.32573,22.1367,0.188207,0,
1.84805,22.2168,0.0320087,1,
2.53139,22.5377,0.0452127,1,
