14,14.9327,-9.68537,8.01465E-05,1
14,1.50094,-9.87202,0.0532661,1
14,0.697708,-10.2918,0.167633,1
14,14.9409,-10.4389,7.50858E-05,1
14,0.544699,53.8645,0.214209,1
14,1.07838,-9.39525,0.336781,0
14,1.42366,-8.65164,0.194844,1
14,1.43789,-9.00974,0.307241,1
14,14.8795,-8.67814,0.000109404,1
14,0.573329,-9.16126,0.0839512,1
14,0.98089,-8.60884,0.295261,1
14,14.9399,-9.99041,0.000117743,1
14,14.9321,-10.1275,2.99177E-05,1
14,14.9519,-9.9398,0.000114553,1
14,1.53892,-10.6303,0.292415,1
14,14.9089,-9.57724,9.94712E-05,1
14,2.02858,-9.8827,0.181337,1
14,14.9129,-9.74687,0.000138162,1
14,0.838023,-8.93112,0.32255,1
14,0.274367,-8.98314,0.176278,1
14,1.9862,-9.40147,0.120969,1
14,14.8525,-10.2529,9.42501E-05,0
14,14.8756,-8.52582,0.000256322,1
14,14.906,-8.51003,0.00013138,1
14,0.505726,-9.0168,0.846343,1
14,14.9282,-8.96546,2.35092E-05,1
14,0.752514,-8.93304,0.194671,1
14,1.72915,-9.61123,0.0932846,1
14,1.76946,-9.6352,0.161397,1
14,14.9061,-9.0215,0.000126363,0
14,14.9472,-8.48941,8.79452E-05,1
14,14.9214,-9.06435,0.000188462,1
14,1.22027,-8.95145,0.355006,1
14,14.9267,-9.64538,0.0001246,1
14,14.9238,-10.2252,3.12396E-05,1
14,0.922439,-9.61299,0.527131,0
14,0.868688,-8.61796,0.245694,1
14,14.8944,-8.54799,0.000116715,1
14,1.52291,-8.42852,0.311656,1
14,1.39802,-8.27941,0.400756,1
14,1.23648,-8.40461,0.108504,1
14,14.8947,-9.01803,0.000121333,1
14,14.8794,-9.30103,8.70254E-05,1
14,0.770629,-9.74751,0.494749,0
14,0.781105,-8.03842,0.0618396,1
14,1.07638,-9.03867,0.11822,1
14,1.70865,-9.04162,0.454688,1
14,0.190366,-8.3661,0.209891,1
14,14.9149,-9.26607,6.22619E-05,1
14,0.820559,-9.91258,0.336765,1
14,1.95189,-9.038,0.327698,1
14,0.220266,12.3909,0.0247808,0
14,14.9005,-8.51845,0.000186584,1
14,14.9497,-8.89026,7.10441E-05,1
14,1.72174,-8.70178,0.132397,1
14,1.42912,-8.87242,0.042085,1
14,1.51934,-9.57469,0.181336,1
14,0.422086,-23.8774,0.245686,0
14,0.288216,-27.6505,0.410663,0
14,14.9356,-8.78437,0.000107217,1
15,2.16795,-7.83658,0.0653678,1
15,1.49495,-7.44297,0.470143,1
15,0.626992,-7.36037,0.285776,1
15,0.342962,-7.22223,0.186514,1
15,14.9291,-8.37888,0.000123807,1
15,14.9208,-7.40209,8.19048E-05,1
15,0.318018,-7.41943,0.533449,0
15,1.68001,-8.118,0.484116,1
15,0.820061,-7.56313,0.506993,1
15,0.68986,-7.07298,0.730647,1
15,0.923293,-7.07661,0.36325,0
15,2.32856,-7.51041,0.206476,1
15,2.35626,-7.45818,0.26137,1
15,0.719805,-7.01948,0.255199,0
15,2.19183,-7.87912,0.49995,1
15,0.854361,-7.73517,0.24064,1
15,0.382481,-7.51945,0.399547,1
15,14.8928,-7.72459,4.98613E-05,1
15,14.861,-8.49211,3.74609E-05,1
15,14.927,-7.92712,0.000100596,1
15,0.684421,-7.9296,0.37084,0
15,14.8997,-7.95512,0.000196961,1
15,0.759402,-7.98397,0.708008,1
15,0.741423,-8.54637,0.443635,1
15,2.01296,-8.38244,0.005216,1
15,0.958014,-7.83306,0.462238,0
15,2.18293,-7.6859,0.287491,1
15,1.67701,-8.51132,0.162317,1
15,0.812609,-7.64233,0.321399,0
15,0.43717,-8.6686,0.776479,0
15,14.8824,-7.81365,6.91655E-05,1
15,1.43544,-7.64323,0.163607,1
15,0.481763,-7.35037,0.442479,1
15,1.81513,-7.29062,0.0803029,1
15,0.619323,-6.97568,0.178058,1
15,0.252491,-8.06162,0.262864,1
15,0.796758,-8.23055,0.360607,1
15,1.22078,-7.38119,0.480447,1
15,14.9027,-7.19644,7.09767E-05,1
15,2.16059,-7.98208,0.0993291,1
15,0.620795,55.9757,0.270773,1
15,2.16541,-7.9492,0.0618438,1
15,14.8982,-7.24782,5.15027E-05,1
15,14.9401,-7.86071,2.05441E-05,1
15,11.0908,-7.65551,4.44377,1
15,1.47452,-7.46953,0.0947207,1
15,14.9015,-7.70569,8.58336E-05,1
15,0.381254,48.6018,0.145953,1
15,14.9542,-7.69088,4.34606E-05,1
15,14.9103,-7.44739,0.000136466,1
15,14.9109,-8.02852,0.000100962,1
15,0.550332,-8.30253,0.299387,1
15,1.24171,-7.56158,0.333504,1
15,0.333889,-8.33245,0.12504,1
15,14.9882,-7.31163,0.000109198,1
15,14.9053,-7.99748,8.89849E-05,0
15,0.533115,-7.6129,0.823413,1
15,14.9282,-7.56563,0.000103246,1
15,0.6339,-96.1026,0.436415,0
15,0.345294,-7.12179,0.442421,0
15,14.9539,-7.61788,0.000108565,1
15,14.9093,-8.19197,5.08415E-05,1
15,0.548956,-8.1363,0.124068,1
15,1.27276,-8.32341,0.443942,1
15,0.388759,-8.27435,0.162393,1
15,0.833236,-7.87965,0.223203,1
15,1.20798,-7.21945,0.103131,0
15,0.367624,-16.6571,0.16535,0
15,1.13902,-8.58333,0.41909,1
15,1.05643,-8.51006,0.520144,1
15,0.430461,-8.20925,0.130483,0
15,1.9538,-9.4186,0.05269,1
15,11.0689,-8.02688,1.52255,1
15,0.535733,-9.28863,0.127976,1
15,0.437833,-7.76978,0.0861429,0
